Census year,Construction year,Number of floors (above ground),Predominant space use,x,y,Latitude,longitude
2017,,3,Residential Apartment,144.9479,-37.7979,-37.79785988,144.9478604
2017,1900,2,House/Townhouse,144.9521,-37.804,-37.80402822,144.9521488
2017,1988,3,Office,144.9651,-37.8045,-37.80445207,144.9651008
2017,1971,8,Parking - Commercial Covered,144.9676,-37.8101,-37.81012711,144.9675733
2017,1897,1,"Performances, Conferences, Ceremonies",144.958,-37.7913,-37.79133031,144.9580128
2017,,1,House/Townhouse,144.9432,-37.8021,-37.80210383,144.9431854
2017,1900,1,House/Townhouse,144.9334,-37.7892,-37.78920984,144.9334469
2017,,1,House/Townhouse,144.9437,-37.7944,-37.7944407,144.9437279
2017,1876,2,House/Townhouse,144.9291,-37.7937,-37.79373468,144.9291151
2017,,1,House/Townhouse,144.925,-37.7917,-37.79168263,144.9249693
2017,,2,House/Townhouse,144.9473,-37.8062,-37.8061632,144.9473063
2017,1889,2,Entertainment/Recreation - Indoor,144.9685,-37.7984,-37.79837968,144.9684928
2017,,3,House/Townhouse,144.951,-37.8017,-37.80168867,144.9509562
2017,,1,House/Townhouse,144.9877,-37.81,-37.81003645,144.98767
2017,2007,2,Storage,144.9086,-37.8241,-37.82413224,144.9085514
2017,1901,4,Unoccupied - Under Construction,144.9526,-37.8082,-37.80823357,144.9526178
2017,,3,Educational/Research,144.9612,-37.7969,-37.79688289,144.9611833
2017,1993,1,Retail - Shop,144.9669,-37.8073,-37.80734461,144.9668606
2017,,2,House/Townhouse,144.9806,-37.8359,-37.83589716,144.9806466
2017,1901,2,Student Accommodation,144.9663,-37.7983,-37.79834108,144.9663238
2017,1871,2,Entertainment/Recreation - Indoor,144.9666,-37.8113,-37.8112682,144.9666304
2017,1985,3,Residential Apartment,144.9674,-37.809,-37.80895318,144.967365
2017,2003,3,House/Townhouse,144.9167,-37.7933,-37.79331207,144.916735
2017,1970,2,Unoccupied - Unused,144.9415,-37.8005,-37.80047762,144.9415421
2017,1890,2,House/Townhouse,144.9261,-37.792,-37.79199514,144.9260953
2017,2000,2,House/Townhouse,144.985,-37.8337,-37.8336803,144.9850018
2017,,1,House/Townhouse,144.9336,-37.7959,-37.79587322,144.9335943
2017,,1,House/Townhouse,144.9829,-37.8356,-37.8356189,144.9828683
2017,2006,2,House/Townhouse,144.9419,-37.7796,-37.77961763,144.9418962
2017,2015,22,Unoccupied - Under Construction,144.962,-37.8057,-37.80566544,144.9619787
2017,,1,House/Townhouse,144.9523,-37.8076,-37.80761639,144.9523034
2017,2010,2,House/Townhouse,144.9345,-37.7903,-37.79028642,144.9344752
2017,1901,2,Entertainment/Recreation - Indoor,144.9543,-37.8059,-37.80592041,144.9542534
2017,,1,House/Townhouse,144.945,-37.8016,-37.80159534,144.9449871
2017,1999,13,Parking - Private Covered,144.9765,-37.8113,-37.81131172,144.9765094
2017,1900,1,House/Townhouse,144.9334,-37.7895,-37.78947605,144.9333957
2017,,2,House/Townhouse,144.9206,-37.7914,-37.79138526,144.920568
2017,1875,2,Office,144.9468,-37.8092,-37.8091876,144.9468425
2017,1868,2,House/Townhouse,144.9694,-37.7966,-37.79663143,144.9694348
2017,,3,Residential Apartment,144.9504,-37.8035,-37.80346909,144.950382
2017,1900,1,House/Townhouse,144.9289,-37.7912,-37.79115579,144.9289162
2017,2013,7,Residential Apartment,144.9327,-37.7887,-37.78868086,144.9327081
2017,,2,House/Townhouse,144.9577,-37.7939,-37.79388307,144.9577353
2017,,1,House/Townhouse,144.9498,-37.8007,-37.80072707,144.9497742
2017,2008,10,Office,144.944,-37.8193,-37.81926314,144.9439709
2017,,1,House/Townhouse,144.9414,-37.7883,-37.7883431,144.9414451
2017,2007,2,Wholesale,144.9301,-37.7996,-37.79960343,144.9300792
2017,1870,2,House/Townhouse,144.9861,-37.8134,-37.81343823,144.9860719
2017,1900,1,House/Townhouse,144.9257,-37.791,-37.79104628,144.9256532
2017,1874,3,Entertainment/Recreation - Indoor,144.9669,-37.8096,-37.80957212,144.9669289
2017,,3,House/Townhouse,144.9842,-37.8148,-37.81482143,144.9841874
2017,1870,2,Retail - Shop,144.9681,-37.797,-37.79697539,144.9681014
2017,,3,House/Townhouse,144.9662,-37.7978,-37.79779308,144.9662049
2017,2004,3,Residential Apartment,144.9262,-37.7956,-37.79563228,144.926202
2017,1901,2,House/Townhouse,144.9705,-37.7986,-37.79860927,144.9705345
2017,,1,House/Townhouse,144.9455,-37.7958,-37.79575304,144.9454861
2017,1890,2,Unoccupied - Unused,144.9533,-37.7997,-37.79971276,144.9532501
2017,1900,1,House/Townhouse,144.9324,-37.7903,-37.7903203,144.9323749
2017,,2,House/Townhouse,144.9777,-37.8363,-37.83633799,144.9776683
2017,,1,House/Townhouse,144.9787,-37.8362,-37.83616059,144.9786811
2017,,2,House/Townhouse,144.9694,-37.7968,-37.79684731,144.9693833
2017,1981,5,Educational/Research,144.9642,-37.8171,-37.81712115,144.9641949
2017,,2,House/Townhouse,144.9421,-37.7952,-37.79515142,144.9420568
2017,1991,2,House/Townhouse,144.9276,-37.7882,-37.78823655,144.9276291
2017,,1,House/Townhouse,144.9427,-37.7913,-37.79132411,144.942735
2017,1880,2,Unoccupied - Unused,144.9297,-37.7945,-37.79454302,144.9297275
2017,,2,House/Townhouse,144.9327,-37.7958,-37.79583897,144.9326506
2017,2001,1,House/Townhouse,144.9244,-37.7957,-37.79574573,144.9244041
2017,1998,6,Educational/Research,144.953,-37.8133,-37.81330522,144.9529897
2017,,2,House/Townhouse,144.9248,-37.7942,-37.79417388,144.9247673
2017,1893,7,Residential Apartment,144.9542,-37.8202,-37.82019207,144.9542002
2017,1954,3,Residential Apartment,144.9588,-37.8091,-37.80905854,144.9588156
2017,,2,House/Townhouse,144.9646,-37.804,-37.80404855,144.9645604
2017,2000,3,House/Townhouse,144.9545,-37.8043,-37.80425466,144.9545479
2017,1870,2,Office,144.9674,-37.8027,-37.80265223,144.9674206
2017,1900,1,House/Townhouse,144.9285,-37.7923,-37.7923156,144.9285243
2017,,2,House/Townhouse,144.9709,-37.8005,-37.80045853,144.9708903
2017,,1,House/Townhouse,144.9417,-37.7877,-37.78768405,144.9416671
2017,,1,House/Townhouse,144.9438,-37.7932,-37.79318028,144.9438249
2017,1900,1,House/Townhouse,144.9271,-37.7902,-37.79023822,144.927055
2017,1996,8,Residential Apartment,144.958,-37.7895,-37.7895441,144.9580012
2017,,1,House/Townhouse,144.924,-37.7941,-37.79411549,144.9239504
2017,1901,2,House/Townhouse,144.9462,-37.8074,-37.80741025,144.946215
2017,,2,House/Townhouse,144.9537,-37.795,-37.79499381,144.953655
2017,1990,2,Retail - Shop,144.9493,-37.8086,-37.80862247,144.9492557
2017,,1,House/Townhouse,144.9325,-37.7958,-37.7958166,144.9324526
2017,,1,House/Townhouse,144.9659,-37.7959,-37.79585998,144.9659495
2017,1968,11,Unoccupied - Unused,144.9596,-37.8133,-37.81331349,144.9596398
2017,,1,Unoccupied - Under Demolition/Condemned,144.9602,-37.8268,-37.82675738,144.960196
2017,,2,Storage,144.9707,-37.8199,-37.8199049,144.9706704
2017,,1,House/Townhouse,144.9827,-37.8348,-37.83478575,144.9826891
2017,,3,Educational/Research,144.9641,-37.8057,-37.80567017,144.9641096
2017,1871,3,Residential Apartment,144.9707,-37.8118,-37.8117826,144.9706682
2017,,2,House/Townhouse,144.9566,-37.793,-37.79304166,144.9565561
2017,1993,2,House/Townhouse,144.9272,-37.7891,-37.78908682,144.9272102
2017,,1,House/Townhouse,144.9709,-37.7986,-37.79864561,144.9708712
2017,1890,7,Office,144.9619,-37.8185,-37.81846407,144.9618767
2017,1980,1,Unoccupied - Unused,144.9399,-37.8014,-37.80141955,144.9398674
2017,,3,Residential Apartment,144.9476,-37.7995,-37.79953724,144.9475998
2017,1901,4,Unoccupied - Unused,144.9656,-37.8166,-37.81660364,144.9655965
2017,,3,House/Townhouse,144.9612,-37.8025,-37.80250962,144.9612476
2017,,1,House/Townhouse,144.9268,-37.7949,-37.79491555,144.9267991
2017,1920,1,House/Townhouse,144.9284,-37.7987,-37.79865309,144.9284325
2017,,2,House/Townhouse,144.9555,-37.7935,-37.79350254,144.9555298
2017,1999,3,House/Townhouse,144.9602,-37.8032,-37.80319995,144.9602429
2017,,2,House/Townhouse,144.9705,-37.7988,-37.7988017,144.9705293
2017,,2,House/Townhouse,144.9305,-37.7964,-37.79637562,144.9304712
2017,1900,1,House/Townhouse,144.9281,-37.7925,-37.79246707,144.9280628
2017,1910,2,House/Townhouse,144.946,-37.7969,-37.79687991,144.946019
2017,1993,2,House/Townhouse,144.9313,-37.789,-37.78904403,144.9313079
2017,1930,2,House/Townhouse,144.9292,-37.7976,-37.79759822,144.9292047
2017,2000,1,House/Townhouse,144.9184,-37.7964,-37.7963679,144.9184405
2017,2003,1,House/Townhouse,144.9807,-37.8099,-37.8098608,144.9807043
2017,2002,1,House/Townhouse,144.923,-37.7966,-37.79660633,144.922962
2017,1998,2,House/Townhouse,144.9199,-37.7948,-37.79478755,144.9198884
2017,,2,House/Townhouse,144.9728,-37.7997,-37.79968073,144.9728498
2017,,2,House/Townhouse,144.9447,-37.8007,-37.80069008,144.9446603
2017,,1,House/Townhouse,144.9457,-37.8051,-37.80506792,144.9457473
2017,1962,3,Commercial Accommodation,144.9852,-37.811,-37.81095058,144.9852247
2017,,2,House/Townhouse,144.9454,-37.7945,-37.79445043,144.945411
2017,1900,1,House/Townhouse,144.9272,-37.7912,-37.79123207,144.9272055
2017,,1,House/Townhouse,144.945,-37.8016,-37.8015522,144.944995
2017,1976,22,Office,144.9618,-37.8182,-37.81822672,144.9617791
2017,,2,House/Townhouse,144.9666,-37.7995,-37.79951224,144.9666192
2017,1890,1,House/Townhouse,144.9335,-37.7911,-37.79111501,144.9335355
2017,,1,House/Townhouse,144.9456,-37.793,-37.79295972,144.945609
2017,1882,2,Residential Apartment,144.957,-37.7964,-37.79642895,144.9569988
2017,,2,House/Townhouse,144.9192,-37.7928,-37.79283355,144.9191985
2017,1860,2,House/Townhouse,144.9682,-37.8046,-37.80462768,144.9682366
2017,,2,House/Townhouse,144.9882,-37.816,-37.81600034,144.9882432
2017,,1,House/Townhouse,144.9742,-37.8002,-37.80017408,144.9741887
2017,2012,3,Storage,144.9084,-37.8252,-37.82519497,144.908423
2017,1960,1,House/Townhouse,144.934,-37.7905,-37.79051829,144.9340037
2017,1928,7,Retail - Shop,144.9649,-37.8144,-37.8143585,144.9648964
2017,1881,2,Retail - Shop,144.9518,-37.8057,-37.80565146,144.9518081
2017,2009,3,House/Townhouse,144.9492,-37.8119,-37.81187558,144.9492482
2017,,1,House/Townhouse,144.9877,-37.815,-37.81498736,144.9876941
2017,,2,Residential Apartment,144.9888,-37.8158,-37.81583952,144.9887542
2017,1945,1,Retail - Stall,144.9577,-37.8076,-37.80762482,144.9576703
2017,1900,1,House/Townhouse,144.9413,-37.7903,-37.79032898,144.9412833
2017,,1,House/Townhouse,144.9289,-37.7968,-37.7968193,144.9289397
2017,1940,4,Educational/Research,144.953,-37.8133,-37.81330522,144.9529897
2017,1890,2,House/Townhouse,144.9899,-37.8161,-37.81605229,144.9898983
2017,,2,House/Townhouse,144.9197,-37.793,-37.79297917,144.9197185
2017,,1,House/Townhouse,144.9281,-37.7953,-37.79529754,144.9281172
2017,,1,House/Townhouse,144.9473,-37.8056,-37.80562259,144.9473464
2017,2002,2,House/Townhouse,144.9426,-37.8039,-37.80389961,144.9425555
2017,2012,2,House/Townhouse,144.9491,-37.8014,-37.80136298,144.9490726
2017,1920,1,Office,144.96,-37.8112,-37.81120126,144.9599784
2017,,2,House/Townhouse,144.925,-37.795,-37.79500793,144.9249529
2017,1980,2,House/Townhouse,144.9852,-37.8374,-37.83740141,144.985194
2017,,2,House/Townhouse,144.9236,-37.7952,-37.79518679,144.9236002
2017,2010,3,House/Townhouse,144.9409,-37.7928,-37.79276149,144.9408826
2017,,2,Residential Apartment,144.9434,-37.7942,-37.79416887,144.9433895
2017,,2,House/Townhouse,144.9871,-37.8147,-37.81466639,144.9871095
2017,,2,House/Townhouse,144.9734,-37.8007,-37.80073203,144.9733554
2017,,1,House/Townhouse,144.9273,-37.7958,-37.79580574,144.9273169
2017,1990,3,Unoccupied - Unused,144.9597,-37.8273,-37.827319,144.959727
2017,1977,4,Residential Apartment,144.9737,-37.799,-37.79895416,144.9737145
2017,,2,House/Townhouse,144.921,-37.7915,-37.79154902,144.9210024
2017,,1,House/Townhouse,144.9254,-37.7952,-37.79517444,144.9253567
2017,1870,2,House/Townhouse,144.9855,-37.8122,-37.81224943,144.9855083
2017,,1,House/Townhouse,144.9729,-37.796,-37.79596898,144.9729033
2017,,2,House/Townhouse,144.9227,-37.7902,-37.79016693,144.9226943
2017,1866,2,Retail - Shop,144.9582,-37.8047,-37.80469271,144.9581599
2017,2002,2,Storage,144.9188,-37.8223,-37.8222836,144.918804
2017,2000,1,House/Townhouse,144.923,-37.7961,-37.79608955,144.9229779
2017,2002,1,House/Townhouse,144.9338,-37.7963,-37.79632083,144.9337689
2017,1901,1,House/Townhouse,144.946,-37.807,-37.80698826,144.9460239
2017,1989,8,Office,144.9597,-37.8055,-37.80545116,144.9597013
2017,,1,House/Townhouse,144.9717,-37.7962,-37.79616417,144.9716672
2017,,2,House/Townhouse,144.9903,-37.8139,-37.81387306,144.9903123
2017,1886,1,House/Townhouse,144.9345,-37.7905,-37.7905476,144.9344981
2017,,2,House/Townhouse,144.9684,-37.7991,-37.79911132,144.9684232
2017,,1,House/Townhouse,144.9744,-37.7965,-37.79648935,144.9744225
2017,1945,3,Office,144.9717,-37.8131,-37.81312904,144.9716921
2017,,2,House/Townhouse,144.9739,-37.7941,-37.79405814,144.9738662
2017,,2,House/Townhouse,144.9209,-37.7908,-37.79082058,144.9208921
2017,,1,House/Townhouse,144.9456,-37.793,-37.79301417,144.945625
2017,2003,15,Residential Apartment,144.9463,-37.8249,-37.82485404,144.9463036
2017,,1,House/Townhouse,144.9464,-37.8035,-37.80347299,144.9463963
2017,,2,House/Townhouse,144.9207,-37.7917,-37.79173291,144.9207098
2017,2007,2,Storage,144.9301,-37.7996,-37.79960343,144.9300792
2017,,2,Office,144.9439,-37.8049,-37.80485776,144.9439071
2017,,2,House/Townhouse,144.9461,-37.8016,-37.80159745,144.946065
2017,1930,1,Unoccupied - Under Construction,144.9506,-37.8103,-37.81025784,144.9505937
2017,1930,2,Unoccupied - Under Demolition/Condemned,144.9543,-37.8038,-37.80378674,144.9543149
2017,1900,1,House/Townhouse,144.9283,-37.7901,-37.79014281,144.9283413
2017,,1,House/Townhouse,144.93,-37.7984,-37.79838608,144.9299811
2017,2003,2,House/Townhouse,144.9202,-37.7967,-37.79669942,144.9202158
2017,1991,2,"Performances, Conferences, Ceremonies",144.9663,-37.8207,-37.82071819,144.9663043
2017,1863,1,"Performances, Conferences, Ceremonies",144.9638,-37.8106,-37.81056594,144.9638431
2017,1975,33,Office,144.9624,-37.8173,-37.81728274,144.9624425
2017,,1,"Performances, Conferences, Ceremonies",144.9371,-37.7963,-37.79630471,144.9371009
2017,1980,2,Storage,144.918,-37.799,-37.79896105,144.9179595
2017,,2,House/Townhouse,144.9652,-37.7967,-37.79666056,144.9651535
2017,1892,2,Entertainment/Recreation - Indoor,144.9675,-37.8122,-37.81222175,144.9675119
2017,,2,House/Townhouse,144.9201,-37.796,-37.79601622,144.9201072
2017,,1,House/Townhouse,144.9454,-37.8016,-37.80164343,144.9453852
2017,,2,House/Townhouse,144.985,-37.8132,-37.81324301,144.9850454
2017,1900,1,House/Townhouse,144.9259,-37.7914,-37.79139331,144.9258585
2017,1890,2,Residential Apartment,144.9712,-37.7952,-37.79518796,144.971183
2017,,2,House/Townhouse,144.9719,-37.7994,-37.7993906,144.9718935
2017,,2,House/Townhouse,144.9719,-37.8007,-37.80070636,144.9719336
2017,1913,2,Office,144.9782,-37.8417,-37.84170661,144.9781669
2017,2006,2,House/Townhouse,144.9411,-37.7805,-37.78052058,144.9411064
2017,2000,1,House/Townhouse,144.9233,-37.7945,-37.79448825,144.9232704
2017,1886,2,Storage,144.9678,-37.7985,-37.79850635,144.9678379
2017,1930,1,Entertainment/Recreation - Indoor,144.9537,-37.8041,-37.80409684,144.9536963
2017,2010,11,Office,144.9458,-37.821,-37.82104416,144.9458304
2017,1886,2,Residential Apartment,144.9652,-37.8038,-37.80382729,144.9651876
2017,,1,House/Townhouse,144.9243,-37.7955,-37.79545523,144.9243069
2017,,2,House/Townhouse,144.9199,-37.7928,-37.79284668,144.9198587
2017,2017,2,House/Townhouse,144.9306,-37.7918,-37.79177517,144.9305872
2017,,1,House/Townhouse,144.9439,-37.8043,-37.80428799,144.9439287
2017,,3,House/Townhouse,144.949,-37.8034,-37.80336527,144.9489555
2017,1890,2,Retail - Shop,144.9494,-37.8028,-37.80284116,144.9493663
2017,2001,1,Workshop/Studio,144.9385,-37.7959,-37.79591381,144.9385373
2017,,2,House/Townhouse,144.9865,-37.8139,-37.81387823,144.9865227
2017,1870,3,House/Townhouse,144.967,-37.8062,-37.80616333,144.9670383
2017,1918,2,Entertainment/Recreation - Indoor,144.9671,-37.8119,-37.81185534,144.96713
2017,,2,House/Townhouse,144.9869,-37.8128,-37.81281647,144.9868535
2017,1884,3,Commercial Accommodation,144.9714,-37.8103,-37.81033983,144.9714132
2017,2002,2,Office,144.9565,-37.8048,-37.80484066,144.9564876
2017,2011,3,House/Townhouse,144.9382,-37.8224,-37.82241279,144.9382398
2017,1973,6,Residential Apartment,144.9534,-37.8084,-37.80842344,144.9533879
2017,2002,3,House/Townhouse,144.9173,-37.7935,-37.79349306,144.9173451
2017,1870,2,Entertainment/Recreation - Indoor,144.9672,-37.801,-37.80103416,144.9671857
2017,,2,House/Townhouse,144.9816,-37.8176,-37.81757497,144.9815545
2017,1920,11,Residential Apartment,144.9617,-37.8156,-37.81560561,144.9617411
2017,,1,House/Townhouse,144.9287,-37.7972,-37.79722724,144.9287325
2017,1990,8,Office,144.9804,-37.8469,-37.846853,144.9803783
2017,2011,3,House/Townhouse,144.9521,-37.8025,-37.80249965,144.9521062
2017,2001,6,Residential Apartment,144.964,-37.804,-37.80403492,144.9639619
2017,1999,1,Unoccupied - Unused,144.9408,-37.8241,-37.82412846,144.9407909
2017,,2,House/Townhouse,144.9188,-37.7956,-37.79558558,144.918814
2017,,2,House/Townhouse,144.9488,-37.8025,-37.80248428,144.9488411
2017,1972,14,Educational/Research,144.9646,-37.8082,-37.80821792,144.9645663
2017,,2,House/Townhouse,144.9412,-37.7877,-37.78770898,144.9411967
2017,1980,2,Office,144.9573,-37.8041,-37.80413272,144.957268
2017,1877,2,House/Townhouse,144.9697,-37.7977,-37.79771413,144.9697082
2017,,2,House/Townhouse,144.9694,-37.7991,-37.79914579,144.9694348
2017,2010,3,House/Townhouse,144.9409,-37.7925,-37.7925384,144.9409218
2017,,1,House/Townhouse,144.9494,-37.799,-37.79904706,144.9494498
2017,,2,House/Townhouse,144.9752,-37.7946,-37.79457195,144.9752067
2017,1877,2,House/Townhouse,144.9668,-37.7973,-37.79730853,144.9667681
2017,2014,1,Entertainment/Recreation - Indoor,144.9671,-37.8113,-37.81134266,144.9671363
2017,1912,2,Manufacturing,144.9539,-37.8133,-37.81325943,144.9538822
2017,,2,House/Townhouse,144.9473,-37.8022,-37.80222199,144.9473091
2017,,3,House/Townhouse,144.9218,-37.7907,-37.79065736,144.9217821
2017,,1,House/Townhouse,144.9738,-37.8005,-37.80046522,144.9738285
2017,2006,2,House/Townhouse,144.942,-37.7804,-37.78040036,144.9419562
2017,1901,2,House/Townhouse,144.9529,-37.8079,-37.80787877,144.9529093
2017,1962,3,"Performances, Conferences, Ceremonies",144.9514,-37.8118,-37.81176311,144.9513798
2017,1888,6,Office,144.9628,-37.817,-37.81695212,144.962812
2017,,2,House/Townhouse,144.9494,-37.7993,-37.79925304,144.9493711
2017,,2,House/Townhouse,144.989,-37.818,-37.8179513,144.9890472
2017,,1,House/Townhouse,144.9303,-37.7984,-37.79837361,144.9302564
2017,1910,3,Retail - Shop,144.9711,-37.8104,-37.81036246,144.9710752
2017,,2,House/Townhouse,144.947,-37.7958,-37.7957537,144.9470482
2017,,2,House/Townhouse,144.9903,-37.814,-37.81404081,144.9902824
2017,1945,3,Educational/Research,144.959,-37.8096,-37.80959646,144.9589709
2017,,2,House/Townhouse,144.9898,-37.812,-37.81196616,144.9898455
2017,,1,House/Townhouse,144.9435,-37.8014,-37.80136851,144.9435186
2017,,3,Residential Apartment,144.9875,-37.8124,-37.81242163,144.9875467
2017,,1,House/Townhouse,144.9512,-37.7977,-37.7977136,144.9512064
2017,2002,34,Residential Apartment,144.963,-37.8247,-37.82468567,144.9630396
2017,,3,House/Townhouse,144.9489,-37.8021,-37.80209934,144.9489025
2017,1980,2,Educational/Research,144.959,-37.8006,-37.80062913,144.9589805
2017,,1,House/Townhouse,144.9442,-37.8033,-37.80328122,144.944164
2017,1935,5,Educational/Research,144.9663,-37.8127,-37.812727,144.9662781
2017,1890,2,Unoccupied - Unused,144.9726,-37.8112,-37.81123521,144.9725555
2017,2006,2,House/Townhouse,144.9403,-37.7762,-37.77619822,144.9402969
2017,1970,3,Unoccupied - Unused,144.9168,-37.8209,-37.82086125,144.9168233
2017,1960,3,Unoccupied - Unused,144.9214,-37.8205,-37.82047481,144.9213892
2017,,2,House/Townhouse,144.9464,-37.804,-37.80400618,144.9463962
2017,,1,House/Townhouse,144.925,-37.795,-37.79497362,144.925012
2017,,1,House/Townhouse,144.9307,-37.7978,-37.79775812,144.9307314
2017,1891,4,Office,144.9541,-37.8172,-37.81721832,144.9541002
2017,2006,2,House/Townhouse,144.9406,-37.7792,-37.77924155,144.9406314
2017,2008,2,House/Townhouse,144.94,-37.7758,-37.77582601,144.9400383
2017,,1,House/Townhouse,144.9551,-37.7961,-37.79606234,144.9551262
2017,2000,2,House/Townhouse,144.9224,-37.7965,-37.79654161,144.9223604
2017,1901,4,Entertainment/Recreation - Indoor,144.957,-37.8202,-37.82021379,144.956986
