Census year,Property ID,Base property ID,Street address,CLUE small area,Construction year,Predominant space use,x coordinate,y coordinate
2014,109588,109588,28 Vale Street South,East Melbourne,,Residential,144.9887,-37.8191
2014,618093,618093,9 Youlden Street,Kensington,1991,Residential,144.9262,-37.7891
2014,101671,101671,304-306 Cardigan Street,Carlton,1901,Residential,144.9662,-37.7977
2014,576744,576746,181-187 City Road,Southbank,2004,Residential,144.9622,-37.8248
2014,104248,104248,117-119 George Street,East Melbourne,,Residential,144.9865,-37.8157
2014,106667,106667,46 Millswyn Street,South Yarra,,Residential,144.9805,-37.8363
2014,110320,110320,21 Woodruff Street,Kensington,,Residential,144.9228,-37.792
2014,581060,573767,50 Rourke Lane,Kensington,2003,Residential,144.9163,-37.7938
2014,106513,106513,118 Melrose Street,North Melbourne,,Residential,144.9428,-37.7912
2014,107871,107871,229 Queensberry Street,Carlton,1890,Unoccupied,144.9612,-37.8046
2014,104175,104175,78-80 Gatehouse Street,Parkville,,Residential,144.9536,-37.7951
2014,104792,104792,19 Henry Street,Kensington,,Residential,144.9282,-37.7949
2014,102797,102797,123 Dryburgh Street,North Melbourne,,Residential,144.9431,-37.8036
2014,102846,102846,423 Dryburgh Street,North Melbourne,,Residential,144.9445,-37.7954
2014,589082,110597,43 Bayside Avenue,Port Melbourne,,Retail,144.9188,-37.8223
2014,556145,556145,84-86 Fairbairn Drive,Kensington,1999,Residential,144.9197,-37.7971
2014,614700,614700,79 Eastwood Street,Kensington,1900,Residential,144.9306,-37.7916
2014,104975,104975,166 Hotham Street,East Melbourne,,Residential,144.9849,-37.8135
2014,107362,107362,21 Park Street,South Yarra,,Residential,144.9815,-37.8371
2014,100458,100458,7-15 Arden Street,North Melbourne,1967,Commercial,144.9521,-37.8016
2014,101483,101483,130 Canning Street,Carlton,,Residential,144.9736,-37.7956
2014,104905,104905,90-92 Hope Street,South Yarra,,Residential,144.9797,-37.8352
2014,103928,103928,133-135 Flinders Lane,Melbourne (CBD),1910,Public,144.9702,-37.8157
2014,555937,555937,4 Sambell Walk,Kensington,2002,Residential,144.9216,-37.796
2014,111508,111508,8 Birch Lane,Kensington,,Residential,144.9211,-37.7928
2014,637399,637399,57 South Wharf Drive,Docklands,2012,Residential,144.9371,-37.8225
2014,608383,608383,22 Sauvage Street,Parkville,2006,Residential,144.9416,-37.7761
2014,109750,109750,465 Victoria Street,West Melbourne (Residential),,Residential,144.9444,-37.8049
2014,100564,100564,17-21 Argyle Place South,Carlton,1880,Commercial,144.9656,-37.8038
2014,109420,109420,2-4 Tankard Street,Kensington,1997,Residential,144.9196,-37.7961
2014,105157,105157,12 Jolimont Terrace,East Melbourne,,Residential,144.9816,-37.8173
2014,106654,106654,86-88 Millswyn Street,South Yarra,,Residential,144.9806,-37.8353
2014,615649,615649,81 Market Street,Kensington,1900,Residential,144.9256,-37.7911
2014,560459,560459,136A Kensington Road,Kensington,2000,Residential,144.9208,-37.7978
2014,107651,107651,166 Powlett Street,East Melbourne,,Residential,144.9866,-37.8103
2014,108817,108817,17 Somerset Place,Melbourne (CBD),1910,Residential,144.9624,-37.8139
2014,101948,101948,198 Chetwynd Street,North Melbourne,,Residential,144.9531,-37.8028
2014,107359,107359,1-9 Park Street,South Yarra,1910,Residential,144.9816,-37.8375
2014,106877,106877,80 Neill Street,Carlton,,Residential,144.9719,-37.7939
2014,109077,109077,131-133 Station Street,Carlton,,Residential,144.9742,-37.7942
2014,105593,105593,78 Leopold Street,South Yarra,,Residential,144.9832,-37.836
2014,556148,556148,96-98 Fairbairn Drive,Kensington,1999,Residential,144.9199,-37.7973
2014,107867,107867,139-155 Queensberry Street,Carlton,1930,Commercial,144.9639,-37.8049
2014,108353,108353,179 Roden Street,West Melbourne (Residential),,Residential,144.9466,-37.8091
2014,110509,110509,221-245 Salmon Street,Port Melbourne,1936,Commercial,144.9166,-37.8265
2014,102342,102342,47 Curzon Street,North Melbourne,,Residential,144.9476,-37.804
2014,100565,100565,23-25 Argyle Place South,Carlton,1965,Commercial,144.9655,-37.8037
2014,615156,615156,9 Barnett Street,Kensington,1970,Residential,144.9328,-37.7906
2014,106280,106280,28-34 MacArthur Place North,Carlton,1860,Residential,144.9718,-37.798
2014,105578,105578,112-116 Leopold Street,South Yarra,2009,Residential,144.9835,-37.8349
2014,102712,102712,376 Drummond Street,Carlton,,Residential,144.9694,-37.7969
2014,106395,106395,69 Manningham Street,Parkville,,Residential,144.9416,-37.7862
2014,101705,101705,50 Cardigan Street,Carlton,1885,Commercial,144.9649,-37.8056
2014,616045,616045,174 Bellair Street,Kensington,1888,Public,144.9299,-37.7936
2014,614848,614848,11 Wight Street,Kensington,1900,Residential,144.9285,-37.7938
2014,617601,619509,183-187 Boundary Road,North Melbourne,2009,Public,144.9394,-37.7889
2014,101309,101309,61 Brougham Street,North Melbourne,,Residential,144.9427,-37.7938
2014,109216,109216,82 Story Street,Parkville,,Residential,144.9545,-37.7964
2014,111295,110283,5 Vincent Place,Kensington,,Residential,144.9206,-37.7927
2014,101026,101026,22-24 Bennetts Lane,Melbourne (CBD),,Unoccupied,144.9678,-37.8088
2014,617706,617706,99 Buncle Street,North Melbourne,1915,Residential,144.9421,-37.7905
2014,100666,100666,12 Baillie Street,North Melbourne,,Residential,144.9474,-37.8013
2014,103758,103758,9-15 Fink Street,Kensington,1991,Retail,144.9337,-37.7972
2014,104611,104611,25 Hardiman Street,Kensington,,Residential,144.9325,-37.7953
2014,101046,101046,167-171 Berkeley Street,Carlton,1925,Unoccupied,144.9583,-37.8015
2014,101381,101381,34 Canning Street,North Melbourne,,Residential,144.9431,-37.7957
2014,103301,103301,442-450 Elizabeth Street,Melbourne (CBD),1945,Commercial,144.9609,-37.8083
2014,103679,103679,113 Faraday Street,Carlton,1890,Residential,144.9707,-37.7993
2014,558584,558584,54-56 Newton Street,Kensington,2000,Residential,144.923,-37.7961
2014,612525,109449,81-83 Bakehouse Road,Kensington,2007,Retail,144.9301,-37.7996
2014,617938,617938,28 Export Lane,Kensington,,Residential,144.9249,-37.7899
2014,101022,101022,23 Bennetts Lane,Melbourne (CBD),1920,Commercial,144.9676,-37.809
2014,109914,109914,246-256 Walsh Street,South Yarra,,Residential,144.9862,-37.8324
2014,101711,101711,100 Carlton Street,Carlton,,Residential,144.9707,-37.8006
2014,107243,107243,19-21 Park Drive,Parkville,1945,Residential,144.9529,-37.797
2014,106623,106623,31-37 Millswyn Street,South Yarra,,Residential,144.9798,-37.8365
2014,103646,103646,59-61 Fairbairn Drive,Kensington,,Residential,144.9196,-37.7964
2014,106343,106343,31 McAllister Mews,Kensington,,Residential,144.9201,-37.7927
2014,110413,110413,8-10 Kavanagh Street,Southbank,2010,Residential,144.9666,-37.8224
2014,101424,101424,139-141 Canning Street,Carlton,,Residential,144.973,-37.7955
2014,110842,110842,11 Halford Lane,Kensington,,Residential,144.9207,-37.7916
2014,107021,107021,41 Ormond Street,Kensington,,Residential,144.9296,-37.7975
2014,111235,111235,28 Bateman Road,Kensington,,Residential,144.9183,-37.7951
2014,108377,108377,132 Roden Street,West Melbourne (Residential),1927,Public,144.947,-37.8078
2014,107605,107605,38 Pitt Street,Carlton,,Residential,144.972,-37.7956
2014,615865,615865,65A Market Street,Kensington,1900,Residential,144.9265,-37.7905
2014,616162,616161,33 Alfred Street,North Melbourne,1965,Residential,144.9409,-37.7916
2014,616895,616895,69-75 Racecourse Road,North Melbourne,1950,Commercial,144.9394,-37.7895
2014,559226,559226,38 Bateman Road,Kensington,2000,Residential,144.918,-37.7953
2014,101508,101508,22 Canning Street,Carlton,,Residential,144.9729,-37.7996
2014,108184,108184,309 Rathdowne Street,Carlton,,Residential,144.9699,-37.7995
2014,102771,102771,60 Drummond Street,Carlton,,Residential,144.968,-37.8055
2014,623213,623213,14 Magistrates Walk,East Melbourne,,Residential,144.9765,-37.8168
2014,101910,101910,53-59 Chelmsford Street,Kensington,1950,Commercial,144.9347,-37.7964
2014,104240,104240,55-57 George Street,East Melbourne,,Residential,144.9884,-37.8158
2014,103644,103644,51-53 Fairbairn Drive,Kensington,,Residential,144.9195,-37.7963
2014,619579,619579,164-166A The Avenue,Parkville,2011,Residential,144.9577,-37.7842
2014,110019,110019,2-8 Wellington Parade,East Melbourne,1890,Public,144.9898,-37.8167
2014,560418,560418,45 Goldsbrough Walk,Kensington,,Residential,144.9195,-37.7974
2014,103852,103852,221 Flemington Road,North Melbourne,,Residential,144.9478,-37.7944
2014,107410,107410,50-52 Park Street,South Yarra,,Residential,144.9823,-37.8365
2014,111399,102399,6 Coopers Lane,Kensington,1998,Residential,144.9239,-37.7906
2014,593687,593687,672-674 Queensberry Street,North Melbourne,,Residential,144.945,-37.8023
2014,105012,105012,15-19 Howard Street,West Melbourne (Residential),1875,Residential,144.953,-37.8068
2014,101485,101485,126 Canning Street,Carlton,,Residential,144.9736,-37.7957
2014,103434,103434,137 Errol Street,North Melbourne,,Residential,144.9496,-37.8016
2014,108869,108869,527-531 Spencer Street,West Melbourne (Residential),1930,Unoccupied,144.948,-37.8083
2014,616246,616246,74 Collett Street,Kensington,1900,Residential,144.9328,-37.7925
2014,108550,108550,213-217 Russell Street,Melbourne (CBD),1892,Public,144.9672,-37.8116
2014,100213,100213,225-227 Adderley Street,West Melbourne (Residential),2004,Residential,144.9445,-37.8085
2014,616000,616000,2 Pridham Street,Kensington,1978,Residential,144.9307,-37.7888
2014,580238,580238,182 Stanley Street,West Melbourne (Residential),,Residential,144.9469,-37.8093
2014,100714,100714,28-32 Bangalore Street,Kensington,,Residential,144.9249,-37.7936
2014,108884,108884,651-653 Spencer Street,West Melbourne (Residential),1920,Retail,144.945,-37.8065
2014,617645,617645,30 Alfred Street,North Melbourne,1900,Residential,144.9407,-37.7906
2014,102136,102136,338-342 Collins Street,Melbourne (CBD),1930,Retail,144.963,-37.8162
2014,106221,106221,280 Lygon Street,Carlton,1870,Retail,144.9673,-37.8004
2014,102412,102412,1 David Street,Carlton,,Residential,144.9717,-37.7972
2014,623206,623206,227 Wellington Parade South,East Melbourne,,Residential,144.9769,-37.8164
2014,102091,102091,351-357 Collins Street,Melbourne (CBD),1968,Commercial,144.9628,-37.8172
2014,100904,100904,81 Bayswater Road,Kensington,1983,Residential,144.9224,-37.7945
2014,104826,104826,1-39 Hobsons Road,Kensington,1920,Unoccupied,144.9187,-37.7977
2014,602026,602026,16 Molesworth Street,North Melbourne,1885,Residential,144.9493,-37.7983
2014,615673,615673,59 Collett Street,Kensington,1985,Residential,144.9334,-37.792
2014,627083,109449,56-62 Bakehouse Road,Kensington,2007,Retail,144.9301,-37.7996
2014,107928,107928,591-599 Queensberry Street,North Melbourne,,Residential,144.9475,-37.8031
2014,104290,104290,54-60 George Street,East Melbourne,,Residential,144.9886,-37.8154
2014,103447,103447,201-203 Errol Street,North Melbourne,,Residential,144.9498,-37.7998
2014,105405,105405,5 Kipling Street,North Melbourne,,Residential,144.9423,-37.7953
2014,106717,106717,34 Molesworth Street,North Melbourne,,Residential,144.9486,-37.7978
2014,102826,102826,241-247 Dryburgh Street,North Melbourne,1970,Commercial,144.9435,-37.8007
2014,101165,101165,669-675 Bourke Street,Melbourne (CBD),1891,Commercial,144.9541,-37.8172
2014,105233,105233,176-178 Kensington Road,West Melbourne (Industrial),1960,Commercial,144.9174,-37.7993
2014,106950,106950,177-179 Nicholson Street,Carlton,1870,Residential,144.9749,-37.796
2014,618122,618122,10 Maloney Street,Kensington,1992,Residential,144.9283,-37.7885
2014,105567,105567,105 Leopold Street,South Yarra,,Residential,144.9829,-37.8353
2014,109554,109554,12-24 Tyrone Street,North Melbourne,2005,Residential,144.9544,-37.8009
2014,105909,105909,10-20 Little Cobden Street,North Melbourne,,Residential,144.9569,-37.8047
2014,102336,102336,35 Curzon Street,North Melbourne,,Residential,144.9475,-37.8043
2014,101971,101971,12 Chetwynd Street,West Melbourne (Residential),,Residential,144.9521,-37.8076
2014,573438,573438,231 Stockmans Way,Kensington,,Residential,144.9171,-37.7947
2014,108866,108866,511 Spencer Street,West Melbourne (Residential),1901,Public,144.9486,-37.8088
2014,616931,616931,118 Bellair Street,Kensington,1900,Residential,144.9295,-37.7922
2014,618071,618071,4 Youlden Street,Kensington,1991,Residential,144.9259,-37.7887
2014,101957,101957,122 Chetwynd Street,North Melbourne,,Residential,144.9527,-37.8049
2014,608411,608411,12 Cade Way,Parkville,2006,Residential,144.9412,-37.7786
2014,534005,534005,68 Victoria Street,Carlton,1870,Public,144.9655,-37.8067
2014,108785,108785,66-70 Simpson Street,East Melbourne,,Residential,144.9884,-37.8149
2014,111471,103756,30 Commercial Road,South Yarra,1967,Public,144.9815,-37.8413
2014,106342,106342,33 McAllister Mews,Kensington,,Residential,144.9201,-37.7928
2014,106760,106760,61-63 Morrah Street,Parkville,,Residential,144.9553,-37.7958
2014,102315,102315,20 Curran Street,North Melbourne,,Residential,144.944,-37.7921
2014,109048,109048,124-128 Stanley Street,West Melbourne (Residential),1920,Unoccupied,144.948,-37.8085
2014,105704,105704,377-381 Lonsdale Street,Melbourne (CBD),1889,Commercial,144.9615,-37.8129
2014,106778,106778,36 Morrah Street,Parkville,,Residential,144.9563,-37.7953
2014,108668,108668,20-22 St Leonards Court,South Yarra,,Residential,144.9857,-37.8296
2014,111119,111119,26-28 Sambell Street,Kensington,,Residential,144.922,-37.7958
2014,100615,100615,192-198 The Avenue,Parkville,1888,Residential,144.9578,-37.783
2014,101861,101861,22 Chapman Street,North Melbourne,,Residential,144.9499,-37.7969
2014,109354,109354,846-848 Swanston Street,Carlton,,Residential,144.9649,-37.7964
2014,101622,101622,411-415 Cardigan Street,Carlton,1960,Residential,144.9658,-37.7964
2014,103067,103067,55-57 Elgin Street,Carlton,1877,Residential,144.9726,-37.7979
2014,560419,560419,47 Goldsbrough Walk,Kensington,,Residential,144.9195,-37.7974
2014,105750,105750,204-216 Lonsdale Street,Melbourne (CBD),1911,Commercial,144.9658,-37.8109
2014,560354,559378,10-12 Network Drive,Port Melbourne,2000,Retail,144.9018,-37.83
2014,106662,106662,56-62 Millswyn Street,South Yarra,,Residential,144.9806,-37.836
2014,104939,104939,45 Hotham Street,East Melbourne,,Residential,144.9889,-37.8148
2014,106704,106704,62 Molesworth Street,North Melbourne,,Residential,144.948,-37.7971
2014,103951,103951,341-347 Flinders Lane,Melbourne (CBD),1909,Public,144.963,-37.8178
2014,107106,107106,103-107 O'Shanassy Street,North Melbourne,,Residential,144.9463,-37.8001
2014,106010,106010,281 Little Lonsdale Street,Melbourne (CBD),1880,Commercial,144.9636,-37.8109
2014,108653,110733,100 St Kilda Road,Southbank,1984,Public,144.9682,-37.8209
2014,100693,100693,49 Bangalore Street,Kensington,,Residential,144.9243,-37.7944
2014,617765,617765,22 Bendall Street,Kensington,1996,Residential,144.9239,-37.7891
2014,102619,102619,47 Drummond Street,Carlton,1866,Residential,144.9671,-37.8057
2014,106577,106577,33-35 Miller Street,West Melbourne (Residential),,Residential,144.9464,-37.8061
2014,106548,106548,12 Melrose Street,North Melbourne,,Residential,144.9421,-37.7952
2014,105511,105511,119-125 Leicester Street,Carlton,1900,Residential,144.9602,-37.8031
2014,100084,100084,515-517 Abbotsford Street,North Melbourne,1910,Unoccupied,144.9468,-37.7942
2014,106749,106749,33 Morrah Street,Parkville,,Residential,144.9564,-37.7959
2014,104177,104177,74 Gatehouse Street,Parkville,,Residential,144.9534,-37.7952
2014,105733,105733,436-450 Lonsdale Street,Melbourne (CBD),1924,Commercial,144.959,-37.8129
2014,102707,102707,388 Drummond Street,Carlton,1873,Residential,144.9694,-37.7967
2014,560333,560333,113-115 Newman Street,Kensington,2000,Residential,144.9228,-37.7953
2014,108532,108532,27-37 Russell Street,Melbourne (CBD),1927,Residential,144.9692,-37.816
2014,110775,110775,8 Hutton Place,Kensington,,Residential,144.9212,-37.7922
2014,500166,500166,489 Abbotsford Street,North Melbourne,,Residential,144.9467,-37.7948
2014,102906,102906,398-400 Dryburgh Street,North Melbourne,,Residential,144.9451,-37.796
2014,103204,103204,301 Elizabeth Street,Melbourne (CBD),1900,Public,144.9616,-37.8116
2014,500163,500163,485 Abbotsford Street,North Melbourne,,Residential,144.9466,-37.7949
2014,107624,107624,33-37 Powlett Street,East Melbourne,,Residential,144.985,-37.8154
2014,101532,101532,206 Capel Street,North Melbourne,,Residential,144.956,-37.8027
2014,110677,108118,Peel Street,Melbourne (CBD),1878,Retail,144.9577,-37.8076
2014,108135,108135,84 Railway Place,West Melbourne (Residential),,Residential,144.9441,-37.8087
2014,101813,101813,53 Chapman Street,North Melbourne,1900,Residential,144.9485,-37.7969
2014,614816,614816,544 Macaulay Road,Kensington,1910,Residential,144.9281,-37.794
2014,111432,111432,73-75 Mercantile Parade,Kensington,1999,Residential,144.9216,-37.7965
2014,104275,104275,152-166 George Street,East Melbourne,,Residential,144.985,-37.815
2014,106867,106867,87 Neill Street,Carlton,,Residential,144.972,-37.7945
2014,104267,104267,190A George Street,East Melbourne,,Residential,144.9838,-37.8148
2014,104462,104462,199-203 Grattan Street,Carlton,1984,Public,144.962,-37.8005
2014,615965,615965,7 Eastwood Street,Kensington,1900,Residential,144.9299,-37.7888
2014,102931,102931,116 Dryburgh Street,North Melbourne,,Residential,144.9436,-37.8039
2014,104494,104494,22 Greenham Place,Kensington,,Residential,144.9206,-37.7919
2014,614654,614654,17 McCracken Street,Kensington,1900,Residential,144.928,-37.7904
2014,110377,110377,305-331 City Road,Southbank,1994,Public,144.9578,-37.8282
2014,102139,102139,294-296 Collins Street,Melbourne (CBD),1915,Commercial,144.9644,-37.8159
2014,614702,614702,85-87 Eastwood Street,Kensington,1900,Residential,144.9307,-37.7918
2014,101827,101827,91 Chapman Street,North Melbourne,,Residential,144.9475,-37.7959
2014,108599,109542,23 St Andrews Place,East Melbourne,1920,Commercial,144.9759,-37.8128
2014,104549,104549,12-14 Grey Street,East Melbourne,1890,Residential,144.9903,-37.8121
2014,100568,100568,33 Argyle Place South,Carlton,1870,Residential,144.9652,-37.8036
2014,109089,109089,163 Station Street,Carlton,,Residential,144.9744,-37.7935
2014,102708,102708,386 Drummond Street,Carlton,,Residential,144.9694,-37.7967
2014,106049,106049,146-148 Little Lonsdale Street,Melbourne (CBD),1921,Commercial,144.9676,-37.8095
2014,107653,107653,162 Powlett Street,East Melbourne,,Residential,144.9865,-37.8104
2014,101760,101760,33 Carroll Street,North Melbourne,,Residential,144.9456,-37.7951
2014,101534,101534,208 Capel Street,North Melbourne,,Residential,144.956,-37.8027
2014,108246,108246,118 Rathdowne Street,Carlton,,Residential,144.9709,-37.7969
2014,110804,110804,115 Cardigan Street,Carlton,,Residential,144.9646,-37.8039
2014,104102,104102,42-56 Franklin Street,Melbourne (CBD),1965,Commercial,144.9612,-37.8075
2014,102587,102587,30-32 Dorrit Street,Carlton,,Residential,144.9665,-37.7998
2014,101214,101214,146-150 Bourke Street,Melbourne (CBD),1870,Public,144.9687,-37.8124
2014,560015,560015,6 Holsten Lane North,Kensington,,Residential,144.9181,-37.7946
2014,109082,109082,145 Station Street,Carlton,,Residential,144.9743,-37.7939
2014,614620,614620,59 McCracken Street,Kensington,1900,Residential,144.9281,-37.7921
2014,615796,615796,10 Rankins Road,Kensington,1900,Residential,144.9317,-37.7891
2014,103514,103514,58 Errol Street,North Melbourne,1883,Commercial,144.9498,-37.8038
2014,102566,102566,32-36 Domain Street,South Yarra,,Residential,144.9788,-37.8365
2014,106945,106945,165 Nicholson Street,Carlton,1874,Unoccupied,144.9748,-37.7963
2014,100661,100661,34 Baillie Street,North Melbourne,,Residential,144.9469,-37.8012
2014,102651,102651,155-157 Drummond Street,Carlton,1915,Public,144.9678,-37.8027
2014,573289,573289,714-736 Swanston Street,Carlton,2003,Public,144.9649,-37.7995
2014,100445,100445,21-23 Anthony Street,Melbourne (CBD),1954,Residential,144.9588,-37.8091
2014,608419,608419,63 Parkville Avenue,Parkville,2006,Residential,144.9416,-37.7781
2014,612521,109449,89-91 Bakehouse Road,Kensington,2007,Commercial,144.9301,-37.7996
2014,109847,109847,102-104 Victoria Street,Carlton,1970,Commercial,144.964,-37.8065
2014,615499,615499,4 New Street,Kensington,1900,Residential,144.9283,-37.793
2014,617015,617015,130 Bellair Street,Kensington,1900,Residential,144.9296,-37.7925
2014,636737,109449,76-78 Bakehouse Road,Kensington,2007,Commercial,144.9301,-37.7996
2014,109225,109225,64 Story Street,Parkville,,Residential,144.9551,-37.7965
2014,105583,105583,98 Leopold Street,South Yarra,,Residential,144.9834,-37.8353
2014,101016,101016,22 Benjamin Street,Parkville,,Residential,144.9558,-37.7962
2014,101131,101131,201-203 Bourke Street,Melbourne (CBD),1901,Public,144.9675,-37.8132
2014,100627,100627,28-32 The Avenue,Parkville,,Residential,144.9574,-37.7878
2014,109844,109844,222-230 Victoria Street,North Melbourne,,Residential,144.9588,-37.8059
2014,102922,102922,188-190 Dryburgh Street,North Melbourne,1940,Unoccupied,144.944,-37.802
2014,108623,108623,405 St Kilda Road,Melbourne (Remainder),1907,Unoccupied,144.9761,-37.836
2014,616925,616925,101 McConnell Street,Kensington,1900,Residential,144.9292,-37.7933
2014,615722,615722,73 Collett Street,Kensington,1900,Residential,144.9333,-37.7925
2014,108752,108752,113 Simpson Street,East Melbourne,,Residential,144.9881,-37.8134
2014,106992,106992,29-35 O'Connell Street,North Melbourne,,Residential,144.9576,-37.8051
2014,109285,109285,207-209 Swanston Street,Melbourne (CBD),1945,Unoccupied,144.965,-37.8129
2014,101001,101001,6 Belmont Road,Kensington,,Residential,144.9237,-37.7929
2014,110519,110519,768-798 Lorimer Street,Port Melbourne,2001,Retail,144.9289,-37.8225
2014,108087,108087,408-416 Queen Street,Melbourne (CBD),1994,Residential,144.9585,-37.809
2014,102688,102688,365-369 Drummond Street,Carlton,2004,Residential,144.9688,-37.797
2014,107914,107914,479 Queensberry Street,North Melbourne,,Residential,144.9515,-37.8035
2014,107120,107120,21 Owen Street,Carlton,,Residential,144.9736,-37.8008
2014,110725,580090,13-21 Little Lonsdale Street,Melbourne (CBD),1922,Commercial,144.9714,-37.809
2014,103205,103205,303-305 Elizabeth Street,Melbourne (CBD),1930,Commercial,144.9616,-37.8116
2014,535388,535388,11 Walsh Street,West Melbourne (Residential),,Residential,144.9542,-37.8082
2014,615723,615723,75 Collett Street,Kensington,1900,Residential,144.9333,-37.7925
2014,104321,104321,79 Gipps Street,East Melbourne,,Residential,144.9878,-37.8135
2014,106332,106332,541 Macaulay Road,Kensington,,Residential,144.928,-37.7944
2014,102860,102860,463 Dryburgh Street,North Melbourne,,Residential,144.9447,-37.7942
2014,616443,616443,70 Collett Street,Kensington,2010,Residential,144.9328,-37.7924
2014,110744,108974,160 Spring Street,East Melbourne,,Public,144.9742,-37.8109
2014,109759,109759,678-684 Victoria Street,North Melbourne,1930,Residential,144.9435,-37.8043
2014,107893,107893,415 Queensberry Street,North Melbourne,,Residential,144.9537,-37.8037
2014,105246,105246,52 Kensington Road,Kensington,,Residential,144.9256,-37.7951
2014,102877,102877,517 Dryburgh Street,North Melbourne,1870,Residential,144.9449,-37.7928
2014,105356,105356,599-601 King Street,West Melbourne (Residential),1875,Residential,144.9489,-37.806
2014,103297,103297,478 Elizabeth Street,Melbourne (CBD),1910,Retail,144.9605,-37.8076
2014,100589,100589,14 Arnold Street,South Yarra,,Residential,144.9767,-37.8361
2014,110335,110335,1-9 Southbank Boulevard,Southbank,1988,Commercial,144.9629,-37.821
2014,106011,106011,283-285 Little Lonsdale Street,Melbourne (CBD),1926,Commercial,144.9636,-37.8109
2014,105837,105837,119-127 Little Bourke Street,Melbourne (CBD),1902,Public,144.9688,-37.8116
2014,104190,104190,34-36 Gatehouse Street,Parkville,1878,Residential,144.9525,-37.7959
2014,100884,100884,21 Bayswater Road,Kensington,,Residential,144.9248,-37.7932
2014,111322,111322,51 Leicester Mews,Kensington,,Residential,144.922,-37.7962
2014,100771,100771,164 Barkly Street,Carlton,,Residential,144.9704,-37.8002
2014,554475,108017,430-434 Queensberry Street,North Melbourne,,Public,144.9535,-37.803
2014,616966,616966,2 Boundary Road,North Melbourne,,Residential,144.9392,-37.7953
2014,111346,111346,22 Lascelles Square,Kensington,,Residential,144.9172,-37.7939
2014,103630,103630,13-15 Exploration Lane,Melbourne (CBD),1998,Residential,144.9681,-37.809
2014,102610,102610,19 Drummond Street,Carlton,1880,Unoccupied,144.967,-37.8064
2014,103932,103932,161-163 Flinders Lane,Melbourne (CBD),1909,Commercial,144.9691,-37.816
2014,110446,110446,77-81 Coventry Street,Southbank,1994,Residential,144.9675,-37.8301
2014,106579,106579,39 Miller Street,West Melbourne (Residential),,Residential,144.9463,-37.8061
2014,102038,102038,17-27 Cobden Street,North Melbourne,1996,Residential,144.957,-37.8048
2014,110985,110985,55 Cakebread Mews,Kensington,,Residential,144.9189,-37.7934
2014,110210,110210,47 Wolseley Parade,Kensington,,Residential,144.9287,-37.797
2014,103420,103420,83 Errol Street,North Melbourne,1960,Retail,144.9493,-37.8032
2014,107193,107193,199-205 Palmerston Street,Carlton,1980,Unoccupied - Under Renovation,144.9683,-37.7963
2014,633945,633945,20 Scotia Street,North Melbourne,2012,Residential,144.9488,-37.8014
2014,109455,109455,90 Tennyson Street,Kensington,,Residential,144.9281,-37.7989
2014,110207,110207,41 Wolseley Parade,Kensington,,Residential,144.9289,-37.7968
2014,512722,512722,256 Faraday Street,Carlton,,Residential,144.9654,-37.7982
2014,103526,103526,8 Errol Street,North Melbourne,1850,Public,144.9496,-37.8049
2014,110154,110154,38-42 Willis Street,Kensington,,Residential,144.9181,-37.7934
2014,620310,593737,24-38 Wharf Street,Docklands,2008,Retail,144.9379,-37.8132
2014,515538,515538,4-6 Goldie Place,Melbourne (CBD),1888,Public,144.9608,-37.8135
2014,111465,111465,18 Sambell Walk,Kensington,,Residential,144.9212,-37.7962
2014,108279,108279,11 The Ridgeway,Kensington,,Residential,144.9265,-37.7941
2014,618686,109449,14 McLennan Drive,Kensington,2007,Commercial,144.9301,-37.7996
2014,100443,100443,9-13 Anthony Street,Melbourne (CBD),1995,Residential,144.9589,-37.8093
2014,100867,100867,28-30 Bayles Street,Parkville,,Residential,144.9567,-37.7942
2014,107726,107726,9 Princess Street,North Melbourne,,Residential,144.9568,-37.8052
2014,105286,105286,81-83 Keppel Street,Carlton,,Residential,144.9655,-37.7949
2014,100211,100211,221 Adderley Street,West Melbourne (Residential),,Residential,144.9447,-37.8085
2014,608408,608408,35 Garrard Street,Parkville,2006,Residential,144.9409,-37.7787
2014,100530,100530,50 Arden Street,North Melbourne,,Residential,144.9506,-37.8008
2014,102351,102351,159-169 Curzon Street,North Melbourne,,Residential,144.9485,-37.7991
2014,109147,109147,9-13 Stawell Street,North Melbourne,2014,Unoccupied,144.9425,-37.8037
2014,104035,104035,12 Fogarty Street,North Melbourne,1920,Retail,144.9401,-37.7981
2014,559393,559393,8 Lincoln Mews,Kensington,2000,Residential,144.9222,-37.7968
2014,106054,106054,120-122 Little Lonsdale Street,Melbourne (CBD),1855,Residential,144.9682,-37.8093
2014,103786,103786,74 Fitzgibbon Street,Parkville,,Residential,144.9572,-37.7946
2014,106008,106008,273-275 Little Lonsdale Street,Melbourne (CBD),1910,Residential,144.9638,-37.8109
2014,104350,104350,88 Gipps Street,East Melbourne,,Residential,144.9867,-37.8128
2014,102003,102003,208-212 Clarendon Street,East Melbourne,1857,Commercial,144.984,-37.81
2014,106225,106225,260 Lygon Street,Carlton,1872,Retail,144.9672,-37.8011
2014,106845,106845,24 Musgrove Mews,Kensington,,Residential,144.9204,-37.7915
2014,625436,625436,10 Little Queensberry Street,Carlton,,Residential,144.9643,-37.8042
2014,106595,106595,130-136 Miller Street,West Melbourne (Residential),1920,Retail,144.9434,-37.8052
